id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,nama_rumah_sakit,kategori_kunjungan,jumlah_kunjungan,satuan,tahun
1648,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU BUDI ASIH,KUNJUNGAN RAWAT JALAN,37709,ORANG,2020
1649,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU BUDI ASIH,KUNJUNGAN RAWAT INAP,2829,ORANG,2020
1650,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU BUDI ASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1651,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU OMNI CIKARANG,KUNJUNGAN RAWAT JALAN,24565,ORANG,2020
1652,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU OMNI CIKARANG,KUNJUNGAN RAWAT INAP,2264,ORANG,2020
1653,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU OMNI CIKARANG,KUNJUNGAN GANGGUAN JIWA,121,ORANG,2020
1654,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU TARUMAJAYA,KUNJUNGAN RAWAT JALAN,28469,ORANG,2020
1655,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU TARUMAJAYA,KUNJUNGAN RAWAT INAP,5146,ORANG,2020
1656,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU TARUMAJAYA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1657,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU PINNA,KUNJUNGAN RAWAT JALAN,40837,ORANG,2020
1658,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU PINNA,KUNJUNGAN RAWAT INAP,2221,ORANG,2020
1659,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU PINNA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1660,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU DR IQBALI TAUFAN,KUNJUNGAN RAWAT JALAN,14576,ORANG,2020
1661,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU DR IQBALI TAUFAN,KUNJUNGAN RAWAT INAP,9254,ORANG,2020
1662,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU DR IQBALI TAUFAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1663,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU PERMATA KELUARGA JABABEKA,KUNJUNGAN RAWAT JALAN,57028,ORANG,2020
1664,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU PERMATA KELUARGA JABABEKA,KUNJUNGAN RAWAT INAP,4172,ORANG,2020
1665,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU PERMATA KELUARGA JABABEKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1666,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS CENKA,KUNJUNGAN RAWAT JALAN,3923,ORANG,2020
1667,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS CENKA,KUNJUNGAN RAWAT INAP,1749,ORANG,2020
1668,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS CENKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1669,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS PERMATA BUNDA,KUNJUNGAN RAWAT JALAN,4829,ORANG,2020
1670,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS PERMATA BUNDA,KUNJUNGAN RAWAT INAP,589,ORANG,2020
1671,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS PERMATA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1672,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS GRHA MM2100,KUNJUNGAN RAWAT JALAN,20693,ORANG,2020
1673,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS GRHA MM2100,KUNJUNGAN RAWAT INAP,114,ORANG,2020
1674,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS GRHA MM2100,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1675,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSIA AISYAH QURRATU'AIN,KUNJUNGAN RAWAT JALAN,3676,ORANG,2020
1676,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSIA AISYAH QURRATU'AIN,KUNJUNGAN RAWAT INAP,1006,ORANG,2020
1677,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSIA AISYAH QURRATU'AIN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1678,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSIA NURUL ANNISA,KUNJUNGAN RAWAT JALAN,3778,ORANG,2020
1679,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSIA NURUL ANNISA,KUNJUNGAN RAWAT INAP,475,ORANG,2020
1680,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSIA NURUL ANNISA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1681,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU ANANDA BABELAN,KUNJUNGAN RAWAT JALAN,4527,ORANG,2020
1682,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU ANANDA BABELAN,KUNJUNGAN RAWAT INAP,697,ORANG,2020
1683,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU ANANDA BABELAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1684,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU KARYA MEDIKA II,KUNJUNGAN RAWAT JALAN,75980,ORANG,2020
1685,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU KARYA MEDIKA II,KUNJUNGAN RAWAT INAP,6023,ORANG,2020
1686,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU KARYA MEDIKA II,KUNJUNGAN GANGGUAN JIWA,1210,ORANG,2020
1687,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU EKA BEKASI,KUNJUNGAN RAWAT JALAN,25120,ORANG,2020
1688,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU EKA BEKASI,KUNJUNGAN RAWAT INAP,1732,ORANG,2020
1689,32,JAWA BARAT,3216,KABUPATEN BEKASI,RSU EKA BEKASI,KUNJUNGAN GANGGUAN JIWA,207,ORANG,2020
1690,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS JIWA PROVINSI JAWA BARAT,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1691,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS JIWA PROVINSI JAWA BARAT,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1692,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS JIWA PROVINSI JAWA BARAT,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1693,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM CAHYA KAWALUYAN,KUNJUNGAN RAWAT JALAN,156869,ORANG,2020
1694,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM CAHYA KAWALUYAN,KUNJUNGAN RAWAT INAP,10794,ORANG,2020
1695,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM CAHYA KAWALUYAN,KUNJUNGAN GANGGUAN JIWA,850,ORANG,2020
1696,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CILILIN,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1697,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CILILIN,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1698,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CILILIN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1699,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH LEMBANG,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1700,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH LEMBANG,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1701,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH LEMBANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1702,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM KARISMA,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1703,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM KARISMA,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1704,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM KARISMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1705,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM IMC,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1706,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM IMC,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1707,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM IMC,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1708,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CIKALONG WETAN,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1709,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CIKALONG WETAN,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1710,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CIKALONG WETAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1711,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK KARTINI,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1712,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK KARTINI,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1713,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK KARTINI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1714,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK GRAHA MEDIKA PADALARANG,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1715,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK GRAHA MEDIKA PADALARANG,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1716,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK GRAHA MEDIKA PADALARANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1717,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RSUD PANDEGA PANGANDARAN,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1718,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RSUD PANDEGA PANGANDARAN,KUNJUNGAN RAWAT INAP,5034,ORANG,2020
1719,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RSUD PANDEGA PANGANDARAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1720,32,JAWA BARAT,3271,KOTA BOGOR,RS HERMINA BOGOR,KUNJUNGAN RAWAT JALAN,150204,ORANG,2020
1721,32,JAWA BARAT,3271,KOTA BOGOR,RS HERMINA BOGOR,KUNJUNGAN RAWAT INAP,9176,ORANG,2020
1722,32,JAWA BARAT,3271,KOTA BOGOR,RS HERMINA BOGOR,KUNJUNGAN GANGGUAN JIWA,892,ORANG,2020
1723,32,JAWA BARAT,3271,KOTA BOGOR,RS MELANIA BOGOR,KUNJUNGAN RAWAT JALAN,98176,ORANG,2020
1724,32,JAWA BARAT,3271,KOTA BOGOR,RS MELANIA BOGOR,KUNJUNGAN RAWAT INAP,4156,ORANG,2020
1725,32,JAWA BARAT,3271,KOTA BOGOR,RS MELANIA BOGOR,KUNJUNGAN GANGGUAN JIWA,1627,ORANG,2020
1726,32,JAWA BARAT,3271,KOTA BOGOR,RS AZRA BOGOR,KUNJUNGAN RAWAT JALAN,117884,ORANG,2020
1727,32,JAWA BARAT,3271,KOTA BOGOR,RS AZRA BOGOR,KUNJUNGAN RAWAT INAP,4305,ORANG,2020
1728,32,JAWA BARAT,3271,KOTA BOGOR,RS AZRA BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1729,32,JAWA BARAT,3271,KOTA BOGOR,RS ISLAM BOGOR,KUNJUNGAN RAWAT JALAN,52847,ORANG,2020
1730,32,JAWA BARAT,3271,KOTA BOGOR,RS ISLAM BOGOR,KUNJUNGAN RAWAT INAP,4909,ORANG,2020
1731,32,JAWA BARAT,3271,KOTA BOGOR,RS ISLAM BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1732,32,JAWA BARAT,3271,KOTA BOGOR,RS MEDIKA DRAMAGA,KUNJUNGAN RAWAT JALAN,6415,ORANG,2020
1733,32,JAWA BARAT,3271,KOTA BOGOR,RS MEDIKA DRAMAGA,KUNJUNGAN RAWAT INAP,1295,ORANG,2020
1734,32,JAWA BARAT,3271,KOTA BOGOR,RS MEDIKA DRAMAGA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1735,32,JAWA BARAT,3271,KOTA BOGOR,RS UMMI BOGOR,KUNJUNGAN RAWAT JALAN,133230,ORANG,2020
1736,32,JAWA BARAT,3271,KOTA BOGOR,RS UMMI BOGOR,KUNJUNGAN RAWAT INAP,13201,ORANG,2020
1737,32,JAWA BARAT,3271,KOTA BOGOR,RS UMMI BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1738,32,JAWA BARAT,3271,KOTA BOGOR,RS VANIA BOGOR,KUNJUNGAN RAWAT JALAN,80006,ORANG,2020
1739,32,JAWA BARAT,3271,KOTA BOGOR,RS VANIA BOGOR,KUNJUNGAN RAWAT INAP,4988,ORANG,2020
1740,32,JAWA BARAT,3271,KOTA BOGOR,RS VANIA BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1741,32,JAWA BARAT,3271,KOTA BOGOR,RS BMC MAYAPADA,KUNJUNGAN RAWAT JALAN,108080,ORANG,2020
1742,32,JAWA BARAT,3271,KOTA BOGOR,RS BMC MAYAPADA,KUNJUNGAN RAWAT INAP,5329,ORANG,2020
1743,32,JAWA BARAT,3271,KOTA BOGOR,RS BMC MAYAPADA,KUNJUNGAN GANGGUAN JIWA,538,ORANG,2020
1744,32,JAWA BARAT,3271,KOTA BOGOR,RS BHAYANGKARA TK IV BOGOR,KUNJUNGAN RAWAT JALAN,1083,ORANG,2020
1745,32,JAWA BARAT,3271,KOTA BOGOR,RS BHAYANGKARA TK IV BOGOR,KUNJUNGAN RAWAT INAP,722,ORANG,2020
1746,32,JAWA BARAT,3271,KOTA BOGOR,RS BHAYANGKARA TK IV BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1747,32,JAWA BARAT,3271,KOTA BOGOR,RS JULIANA BOGOR,KUNJUNGAN RAWAT JALAN,28520,ORANG,2020
1748,32,JAWA BARAT,3271,KOTA BOGOR,RS JULIANA BOGOR,KUNJUNGAN RAWAT INAP,3396,ORANG,2020
1749,32,JAWA BARAT,3271,KOTA BOGOR,RS JULIANA BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1750,32,JAWA BARAT,3271,KOTA BOGOR,RS PMI BOGOR,KUNJUNGAN RAWAT JALAN,134150,ORANG,2020
1751,32,JAWA BARAT,3271,KOTA BOGOR,RS PMI BOGOR,KUNJUNGAN RAWAT INAP,13418,ORANG,2020
1752,32,JAWA BARAT,3271,KOTA BOGOR,RS PMI BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1753,32,JAWA BARAT,3271,KOTA BOGOR,RS SILOAM BOGOR,KUNJUNGAN RAWAT JALAN,28276,ORANG,2020
1754,32,JAWA BARAT,3271,KOTA BOGOR,RS SILOAM BOGOR,KUNJUNGAN RAWAT INAP,1546,ORANG,2020
1755,32,JAWA BARAT,3271,KOTA BOGOR,RS SILOAM BOGOR,KUNJUNGAN GANGGUAN JIWA,2014,ORANG,2020
1756,32,JAWA BARAT,3271,KOTA BOGOR,RSUD KOTA BOGOR,KUNJUNGAN RAWAT JALAN,112699,ORANG,2020
1757,32,JAWA BARAT,3271,KOTA BOGOR,RSUD KOTA BOGOR,KUNJUNGAN RAWAT INAP,15219,ORANG,2020
1758,32,JAWA BARAT,3271,KOTA BOGOR,RSUD KOTA BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1759,32,JAWA BARAT,3271,KOTA BOGOR,RS BOGOR SENIOR HOSPITAL,KUNJUNGAN RAWAT JALAN,9352,ORANG,2020
1760,32,JAWA BARAT,3271,KOTA BOGOR,RS BOGOR SENIOR HOSPITAL,KUNJUNGAN RAWAT INAP,1016,ORANG,2020
1761,32,JAWA BARAT,3271,KOTA BOGOR,RS BOGOR SENIOR HOSPITAL,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1762,32,JAWA BARAT,3271,KOTA BOGOR,RS SALAK,KUNJUNGAN RAWAT JALAN,15842,ORANG,2020
1763,32,JAWA BARAT,3271,KOTA BOGOR,RS SALAK,KUNJUNGAN RAWAT INAP,7574,ORANG,2020
1764,32,JAWA BARAT,3271,KOTA BOGOR,RS SALAK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1765,32,JAWA BARAT,3271,KOTA BOGOR,RS MULIA PAJAJARAN,KUNJUNGAN RAWAT JALAN,112902,ORANG,2020
1766,32,JAWA BARAT,3271,KOTA BOGOR,RS MULIA PAJAJARAN,KUNJUNGAN RAWAT INAP,6163,ORANG,2020
1767,32,JAWA BARAT,3271,KOTA BOGOR,RS MULIA PAJAJARAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1768,32,JAWA BARAT,3271,KOTA BOGOR,RSIA PASUTRI BOGOR,KUNJUNGAN RAWAT JALAN,17990,ORANG,2020
1769,32,JAWA BARAT,3271,KOTA BOGOR,RSIA PASUTRI BOGOR,KUNJUNGAN RAWAT INAP,5284,ORANG,2020
1770,32,JAWA BARAT,3271,KOTA BOGOR,RSIA PASUTRI BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1771,32,JAWA BARAT,3271,KOTA BOGOR,RSIA SAWOJAJAR,KUNJUNGAN RAWAT JALAN,665,ORANG,2020
1772,32,JAWA BARAT,3271,KOTA BOGOR,RSIA SAWOJAJAR,KUNJUNGAN RAWAT INAP,35,ORANG,2020
1773,32,JAWA BARAT,3271,KOTA BOGOR,RSIA SAWOJAJAR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1774,32,JAWA BARAT,3271,KOTA BOGOR,RSK JIWA DR. H. MARZOEKI MAHDI,KUNJUNGAN RAWAT JALAN,74274,ORANG,2020
1775,32,JAWA BARAT,3271,KOTA BOGOR,RSK JIWA DR. H. MARZOEKI MAHDI,KUNJUNGAN RAWAT INAP,6069,ORANG,2020
1776,32,JAWA BARAT,3271,KOTA BOGOR,RSK JIWA DR. H. MARZOEKI MAHDI,KUNJUNGAN GANGGUAN JIWA,56196,ORANG,2020
1777,32,JAWA BARAT,3271,KOTA BOGOR,RSIA BUNDA SURYATNI BOGOR,KUNJUNGAN RAWAT JALAN,13976,ORANG,2020
1778,32,JAWA BARAT,3271,KOTA BOGOR,RSIA BUNDA SURYATNI BOGOR,KUNJUNGAN RAWAT INAP,905,ORANG,2020
1779,32,JAWA BARAT,3271,KOTA BOGOR,RSIA BUNDA SURYATNI BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1780,32,JAWA BARAT,3271,KOTA BOGOR,RSIA NURAIDA,KUNJUNGAN RAWAT JALAN,15770,ORANG,2020
1781,32,JAWA BARAT,3271,KOTA BOGOR,RSIA NURAIDA,KUNJUNGAN RAWAT INAP,1622,ORANG,2020
1782,32,JAWA BARAT,3271,KOTA BOGOR,RSIA NURAIDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1783,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH R SYAMSUDIN SH,KUNJUNGAN RAWAT JALAN,106676,ORANG,2020
1784,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH R SYAMSUDIN SH,KUNJUNGAN RAWAT INAP,28049,ORANG,2020
1785,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH R SYAMSUDIN SH,KUNJUNGAN GANGGUAN JIWA,10003,ORANG,2020
1786,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM RIDOGALIH,KUNJUNGAN RAWAT JALAN,22321,ORANG,2020
1787,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM RIDOGALIH,KUNJUNGAN RAWAT INAP,2674,ORANG,2020
1788,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM RIDOGALIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1789,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM ASSYIFA SUKABUMI,KUNJUNGAN RAWAT JALAN,71790,ORANG,2020
1790,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM ASSYIFA SUKABUMI,KUNJUNGAN RAWAT INAP,10858,ORANG,2020
1791,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM ASSYIFA SUKABUMI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1792,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM KARTIKA KASIH,KUNJUNGAN RAWAT JALAN,110056,ORANG,2020
1793,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM KARTIKA KASIH,KUNJUNGAN RAWAT INAP,12265,ORANG,2020
1794,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM KARTIKA KASIH,KUNJUNGAN GANGGUAN JIWA,15278,ORANG,2020
1795,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,KUNJUNGAN RAWAT JALAN,22223,ORANG,2020
1796,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,KUNJUNGAN RAWAT INAP,22640,ORANG,2020
1797,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1798,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH AL-MULK,KUNJUNGAN RAWAT JALAN,44513,ORANG,2020
1799,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH AL-MULK,KUNJUNGAN RAWAT INAP,2811,ORANG,2020
1800,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH AL-MULK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1801,32,JAWA BARAT,3273,KOTA BANDUNG,RSUP DR. HASAN SADIKIN,KUNJUNGAN RAWAT JALAN,472708,ORANG,2020
1802,32,JAWA BARAT,3273,KOTA BANDUNG,RSUP DR. HASAN SADIKIN,KUNJUNGAN RAWAT INAP,30180,ORANG,2020
1803,32,JAWA BARAT,3273,KOTA BANDUNG,RSUP DR. HASAN SADIKIN,KUNJUNGAN GANGGUAN JIWA,4823,ORANG,2020
1804,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTOSA CENTRAL,KUNJUNGAN RAWAT JALAN,196977,ORANG,2020
1805,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTOSA CENTRAL,KUNJUNGAN RAWAT INAP,23270,ORANG,2020
1806,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTOSA CENTRAL,KUNJUNGAN GANGGUAN JIWA,3659,ORANG,2020
1807,32,JAWA BARAT,3273,KOTA BANDUNG,RSUD KOTA BANDUNG,KUNJUNGAN RAWAT JALAN,64630,ORANG,2020
1808,32,JAWA BARAT,3273,KOTA BANDUNG,RSUD KOTA BANDUNG,KUNJUNGAN RAWAT INAP,8404,ORANG,2020
1809,32,JAWA BARAT,3273,KOTA BANDUNG,RSUD KOTA BANDUNG,KUNJUNGAN GANGGUAN JIWA,5351,ORANG,2020
1810,32,JAWA BARAT,3273,KOTA BANDUNG,RSAU DR. M .SALAMUN,KUNJUNGAN RAWAT JALAN,83699,ORANG,2020
1811,32,JAWA BARAT,3273,KOTA BANDUNG,RSAU DR. M .SALAMUN,KUNJUNGAN RAWAT INAP,5761,ORANG,2020
1812,32,JAWA BARAT,3273,KOTA BANDUNG,RSAU DR. M .SALAMUN,KUNJUNGAN GANGGUAN JIWA,1854,ORANG,2020
1813,32,JAWA BARAT,3273,KOTA BANDUNG,RSU AL ISLAM,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1814,32,JAWA BARAT,3273,KOTA BANDUNG,RSU AL ISLAM,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1815,32,JAWA BARAT,3273,KOTA BANDUNG,RSU AL ISLAM,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1816,32,JAWA BARAT,3273,KOTA BANDUNG,RSU IMMANUEL,KUNJUNGAN RAWAT JALAN,132834,ORANG,2020
1817,32,JAWA BARAT,3273,KOTA BANDUNG,RSU IMMANUEL,KUNJUNGAN RAWAT INAP,18992,ORANG,2020
1818,32,JAWA BARAT,3273,KOTA BANDUNG,RSU IMMANUEL,KUNJUNGAN GANGGUAN JIWA,1816,ORANG,2020
1819,32,JAWA BARAT,3273,KOTA BANDUNG,RSU ADVENT,KUNJUNGAN RAWAT JALAN,127441,ORANG,2020
1820,32,JAWA BARAT,3273,KOTA BANDUNG,RSU ADVENT,KUNJUNGAN RAWAT INAP,937,ORANG,2020
1821,32,JAWA BARAT,3273,KOTA BANDUNG,RSU ADVENT,KUNJUNGAN GANGGUAN JIWA,1194,ORANG,2020
1822,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTO BORROMEUS,KUNJUNGAN RAWAT JALAN,218722,ORANG,2020
1823,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTO BORROMEUS,KUNJUNGAN RAWAT INAP,18093,ORANG,2020
1824,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTO BORROMEUS,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1825,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTOSA KOPO,KUNJUNGAN RAWAT JALAN,0,ORANG,2020
1826,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTOSA KOPO,KUNJUNGAN RAWAT INAP,0,ORANG,2020
1827,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTOSA KOPO,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1828,32,JAWA BARAT,3273,KOTA BANDUNG,RSU HERMINA PASTEUR,KUNJUNGAN RAWAT JALAN,46578,ORANG,2020
1829,32,JAWA BARAT,3273,KOTA BANDUNG,RSU HERMINA PASTEUR,KUNJUNGAN RAWAT INAP,10152,ORANG,2020
1830,32,JAWA BARAT,3273,KOTA BANDUNG,RSU HERMINA PASTEUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2020
1831,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTO YUSUP,KUNJUNGAN RAWAT JALAN,147111,ORANG,2020
1832,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTO YUSUP,KUNJUNGAN RAWAT INAP,11082,ORANG,2020
1833,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTO YUSUP,KUNJUNGAN GANGGUAN JIWA,1370,ORANG,2020
